City,Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket
Ahmedabad,19-06-2022,9.43,17.87,0.13,13.02,4.229847812702271,2.31,263.69,19.07,13.05,,,,23.8375,Good
Ahmedabad,20-06-2022,5.53,7.95,0.09,11.31,3.6669403091107147,3.23,280.38,12.87,15.56,,,,16.0875,Good
Ahmedabad,21-06-2022,11.95,16.56,0.11,15.94,5.162665961511138,4.02,327.11,18.12,15.2,,,,22.650000000000002,Good
Ahmedabad,22-06-2022,13.45,22.42,0.02,13.19,4.249147498539696,1.99,273.7,19.07,24.32,,,,24.32,Good
Ahmedabad,23-06-2022,21.86,26.16,1.1,44.55,14.683844307974045,2.88,427.25,69.62,4.78,,,,87.025,Satisfactory
Ahmedabad,24-06-2022,24.08,39.24,0.0,15.94,5.127283204142525,4.43,380.52,19.07,35.41,,,,40.13333333333333,Good
Ahmedabad,25-06-2022,33.56,38.95,0.0,21.59,6.944670287166695,1.49,423.91,23.13,34.69,,,,55.93333333333334,Satisfactory
Ahmedabad,26-06-2022,39.51,42.67,0.0,7.54,2.4253271869030515,1.8,383.85,10.85,113.01,,,,109.56617647058823,Moderate
Ahmedabad,27-06-2022,17.77,22.59,0.0,10.97,3.5286258939425035,1.23,337.12,14.42,47.92,,,,47.92,Good
Ahmedabad,28-06-2022,11.28,13.4,0.22,18.85,6.134083481994853,1.8,327.11,27.89,11.98,,,,34.8625,Good
Ahmedabad,29-06-2022,8.13,11.35,0.02,16.45,5.297763762373111,4.69,347.14,19.31,22.71,,,,24.1375,Good
Ahmedabad,30-06-2022,9.35,11.49,0.05,11.82,3.8181211815038756,3.2,280.38,15.02,18.78,,,,18.78,Good
Ahmedabad,1/7/2022,6.6,7.98,0.07,14.91,4.8184882307437285,2.94,310.42,18.36,16.99,,,,22.95,Good
Ahmedabad,2/7/2022,6.21,7.82,0.05,10.71,3.4610769935115173,2.18,290.39,11.68,18.95,,,,18.95,Good
Ahmedabad,3/7/2022,11.71,14.75,0.1,15.59,5.046867846486589,2.53,373.84,14.66,15.38,,,,19.51666666666667,Good
Ahmedabad,4/7/2022,24.97,30.36,3.58,25.02,9.199516915839162,4.94,660.9,24.32,0.84,,,,41.61666666666667,Good
Ahmedabad,5/7/2022,9.59,11.27,0.19,17.31,5.62907503591557,2.31,363.83,17.4,13.23,,,,21.75,Good
Ahmedabad,6/7/2022,12.34,14.0,0.31,16.79,5.5004104636660704,2.6,413.89,15.74,9.83,,,,20.987499999999997,Good
Ahmedabad,7/7/2022,15.63,20.63,0.47,22.28,7.317797546690241,3.58,387.19,25.99,8.31,,,,32.4875,Good
Ahmedabad,8/7/2022,5.5,6.26,0.09,10.54,3.419261007530429,1.44,283.72,9.42,16.99,,,,16.99,Good
Ahmedabad,9/7/2022,11.9,13.35,0.09,11.65,3.7763051955227884,1.41,287.06,9.78,16.99,,,,19.833333333333336,Good
Ahmedabad,10/7/2022,12.01,13.26,0.02,7.03,2.2677130858974155,1.8,283.72,7.33,24.68,,,,24.68,Good
Ahmedabad,11/7/2022,14.78,15.8,0.05,10.62,3.4321274647553794,1.71,303.75,9.89,19.85,,,,24.633333333333333,Good
Ahmedabad,12/7/2022,7.46,8.17,0.03,8.31,2.682656331402049,1.68,297.07,8.82,23.6,,,,23.6,Good
Ahmedabad,13-07-2022,11.4,13.9,0.01,13.02,4.191248441027422,1.76,293.73,11.09,27.89,,,,27.89,Good
Ahmedabad,14-07-2022,21.77,24.2,0.03,18.68,6.0182853669703045,3.39,500.68,18.36,22.71,,,,36.28333333333333,Good
Ahmedabad,15-07-2022,43.8,54.07,11.51,36.33,15.38828284104005,3.26,614.17,41.48,0.05,,,,73.0,Satisfactory
Ahmedabad,16-07-2022,20.51,24.99,0.08,17.31,5.593692278546958,1.41,280.38,32.42,17.34,,,,40.525000000000006,Good
Ahmedabad,17-07-2022,11.83,14.64,0.06,12.17,3.933919296528425,1.12,267.03,22.41,17.34,,,,28.0125,Good
Ahmedabad,18-07-2022,15.25,19.21,0.31,14.57,4.786322087681354,3.7,433.92,10.01,9.66,,,,25.416666666666668,Good
Ahmedabad,19-07-2022,14.45,15.48,0.04,11.65,3.760222123991601,1.11,287.06,11.32,20.92,,,,24.083333333333332,Good
Ahmedabad,20-07-2022,13.35,14.29,0.09,9.68,3.142632177194007,1.66,310.42,9.3,17.34,,,,22.25,Good
Ahmedabad,22-07-2022,21.4,40.02,0.22,13.02,4.2587973414584095,3.8,380.52,15.02,15.38,,,,40.02,Good
Ahmedabad,23-07-2022,16.03,19.19,0.29,17.99,5.879970951802092,3.07,460.62,15.5,10.64,,,,26.71666666666667,Good
Ahmedabad,24-07-2022,11.91,13.06,0.07,10.88,3.522192665330029,1.82,333.79,10.01,16.99,,,,19.85,Good
Ahmedabad,25-07-2022,12.9,14.64,0.34,12.0,3.969302053897036,2.18,333.79,10.61,9.21,,,,21.5,Good
Ahmedabad,26-07-2022,23.93,28.89,3.21,19.02,7.1505336027658934,3.93,594.14,15.14,1.45,,,,39.88333333333333,Good
Ahmedabad,27-07-2022,30.68,39.22,5.76,21.08,8.633392797941365,4.62,694.27,16.45,0.43,,,,51.13333333333333,Satisfactory
Ahmedabad,28-07-2022,18.67,23.41,0.21,17.31,5.635508264528045,3.48,467.3,12.87,12.52,,,,31.11666666666667,Good
Ahmedabad,29-07-2022,28.54,35.05,0.3,23.31,7.5944263770266645,4.62,600.81,19.07,15.2,,,,47.56666666666667,Good
Ahmedabad,30-07-2022,26.66,35.47,0.77,22.28,7.414295975877366,5.13,574.11,15.5,10.55,,,,44.43333333333334,Good
Ahmedabad,31-07-2022,21.48,27.66,0.04,16.45,5.304196990985585,3.51,514.03,11.8,20.74,,,,35.800000000000004,Good
Ahmedabad,1/8/2022,18.79,24.34,0.09,16.28,5.265597619310737,3.89,460.62,12.87,16.45,,,,31.316666666666666,Good
Ahmedabad,2/8/2022,25.09,30.14,0.03,18.68,6.0182853669703045,5.0,567.44,16.21,22.71,,,,41.81666666666667,Good
Ahmedabad,3/8/2022,19.12,22.77,0.05,19.36,6.243448368406927,3.07,467.3,17.17,19.85,,,,31.86666666666667,Good
Ahmedabad,4/8/2022,86.06,101.42,39.34,21.76,19.65351341111094,5.26,1655.58,20.5,0.0,,,,143.43333333333334,Moderate
Ahmedabad,5/8/2022,86.77,97.1,37.55,20.22,18.582380847133855,10.77,1789.09,30.52,0.0,,,,144.61666666666667,Moderate
Ahmedabad,6/8/2022,19.01,22.79,5.03,19.36,7.845322292913187,3.7,587.46,19.07,0.6,,,,31.683333333333337,Good
Ahmedabad,7/8/2022,18.32,23.53,0.11,16.45,5.326713291129248,3.7,487.33,11.92,14.48,,,,30.533333333333335,Good
Ahmedabad,8/8/2022,52.85,60.15,13.08,31.87,14.458681306537425,5.07,767.71,47.68,0.02,,,,88.08333333333334,Satisfactory
Ahmedabad,9/8/2022,115.16,122.53,42.47,50.04,29.756898947002824,4.88,1388.55,87.74,0.0,,,,191.93333333333334,Moderate
Ahmedabad,10/8/2022,61.9,66.77,18.33,40.44,18.904042277757604,2.09,827.79,79.15,0.0,,,,103.16666666666666,Moderate
Ahmedabad,11/8/2022,36.23,44.58,6.2,32.22,12.358232164564356,2.44,534.06,34.81,0.09,,,,60.383333333333326,Satisfactory
Ahmedabad,12/8/2022,11.47,13.28,0.28,18.68,6.098700724626241,1.25,303.75,29.56,10.91,,,,36.949999999999996,Good
Ahmedabad,13-08-2022,10.33,12.47,0.23,12.51,4.097966626146535,2.15,303.75,11.44,11.27,,,,17.21666666666667,Good
Ahmedabad,14-08-2022,18.14,29.34,0.01,8.91,2.869219961163822,2.37,260.35,8.46,26.11,,,,30.233333333333334,Good
Ahmedabad,15-08-2022,15.17,19.22,0.17,14.05,4.5740255434696815,3.17,397.21,9.78,13.23,,,,25.283333333333335,Good
Ahmedabad,16-08-2022,14.72,18.33,0.73,17.65,5.912137094864468,3.48,440.6,13.47,6.44,,,,24.533333333333335,Good
Ahmedabad,17-08-2022,7.04,7.95,0.25,10.88,3.5800917228423033,1.58,300.41,9.66,11.0,,,,13.600000000000001,Good
Ahmedabad,18-08-2022,15.98,20.56,0.18,12.68,4.136565997821385,1.93,267.03,14.54,13.05,,,,26.633333333333336,Good
Ahmedabad,19-08-2022,14.9,18.43,0.18,15.77,5.1304998184487625,2.94,377.18,12.87,13.41,,,,24.833333333333336,Good
Ahmedabad,20-08-2022,24.84,29.68,1.54,21.42,7.385346447121228,4.12,594.14,18.12,3.4,,,,41.4,Good
Ahmedabad,21-08-2022,15.09,18.71,0.25,11.82,3.8824534676286246,2.94,360.49,10.73,10.55,,,,25.150000000000002,Good
Ahmedabad,22-08-2022,18.9,22.72,0.05,12.68,4.094750011840298,2.79,353.81,13.47,19.85,,,,31.5,Good
Ahmedabad,23-08-2022,16.22,37.14,0.06,7.37,2.3899444295344394,1.6,260.35,7.87,19.49,,,,37.14,Good
Ahmedabad,24-08-2022,13.7,26.89,0.13,12.34,4.011118039878124,2.34,333.79,12.16,15.38,,,,26.89,Good
Ahmedabad,25-08-2022,18.36,26.61,1.66,16.45,5.825288508596056,3.83,467.3,11.92,3.35,,,,30.6,Good
Ahmedabad,26-08-2022,24.17,32.58,0.59,20.39,6.74845681448621,3.99,554.08,15.02,7.6,,,,40.28333333333334,Good
Ahmedabad,27-08-2022,67.71,86.17,19.67,22.96,13.71242678749033,4.81,1214.98,15.26,0.02,,,,112.85,Moderate
Ahmedabad,28-08-2022,55.15,70.87,15.2,23.31,12.387181693320493,6.27,1174.93,14.54,0.15,,,,91.91666666666666,Satisfactory
Ahmedabad,29-08-2022,30.16,41.96,2.88,21.93,7.98042009377516,4.94,694.27,11.44,2.06,,,,50.266666666666666,Satisfactory
Ahmedabad,30-08-2022,279.99,326.77,104.61,24.33,41.47502486462592,14.95,4325.87,32.42,0.0,,,,255.998,Poor
Ahmedabad,31-08-2022,325.98,366.02,74.21,46.61,38.8631340479611,11.02,3471.37,35.29,0.0,,,,265.196,Poor
Ahmedabad,1/9/2022,62.24,78.71,10.73,34.62,14.58734587878692,4.18,1255.04,15.74,0.4,,,,103.73333333333333,Moderate
Ahmedabad,2/9/2022,116.76,145.06,41.57,31.19,23.404085692183823,7.54,1815.8,28.37,0.0,,,,194.60000000000002,Moderate
Ahmedabad,3/9/2022,376.69,431.38,182.39,31.87,68.919178125444,17.23,6034.85,43.39,0.0,,,,275.338,Poor
Ahmedabad,4/9/2022,18.93,27.2,0.06,16.28,5.255947776392024,4.69,480.65,9.78,20.74,,,,31.55,Good
Ahmedabad,5/9/2022,17.71,28.08,0.01,14.91,4.799188544906303,5.26,473.98,11.56,28.97,,,,29.51666666666667,Good
Ahmedabad,6/9/2022,29.1,41.44,0.42,25.36,8.292431681480195,6.84,687.6,16.69,11.8,,,,48.50000000000001,Good
Ahmedabad,7/9/2022,80.91,120.51,23.25,30.16,17.17993700961432,8.49,1401.9,24.32,0.01,,,,134.85,Moderate
Ahmedabad,8/9/2022,72.68,99.48,19.22,43.18,20.071673270921803,14.19,1535.42,19.79,0.03,,,,121.13333333333335,Moderate
Ahmedabad,9/9/2022,87.91,109.23,19.22,30.16,15.88364144420062,9.75,1562.12,24.56,0.01,,,,146.51666666666665,Moderate
Ahmedabad,10/9/2022,46.54,49.79,0.01,28.79,9.263849201963911,0.82,814.44,36.72,39.34,,,,77.56666666666666,Satisfactory
Ahmedabad,11/9/2022,77.18,85.3,0.0,29.47,9.47936236048182,6.9,1241.68,19.31,38.27,,,,128.63333333333335,Moderate
Ahmedabad,12/9/2022,213.64,240.43,52.75,44.55,31.29765719969057,14.19,3417.97,37.19,0.0,,,,236.01538461538462,Poor
Ahmedabad,13-09-2022,68.24,71.3,2.35,41.13,13.985839003520516,2.75,1001.36,30.28,3.26,,,,113.73333333333332,Moderate
Ahmedabad,14-09-2022,96.23,108.94,35.76,25.02,19.550581753311334,8.49,1789.09,38.15,0.0,,,,160.38333333333333,Moderate
Ahmedabad,15-09-2022,26.2,28.75,0.55,19.71,6.516860584437112,3.04,587.46,19.31,7.78,,,,43.666666666666664,Good
Ahmedabad,16-09-2022,24.7,26.21,0.0,12.34,3.969302053897036,2.22,417.23,13.35,33.97,,,,41.166666666666664,Good
Ahmedabad,17-09-2022,21.4,30.78,0.25,20.05,6.529727041662062,3.93,600.81,12.64,11.62,,,,35.666666666666664,Good
Ahmedabad,18-09-2022,20.78,30.92,0.16,12.51,4.075450326002873,2.94,390.53,11.21,13.77,,,,34.63333333333334,Good
Ahmedabad,19-09-2022,52.92,77.76,16.32,20.56,11.862873561403784,6.84,1121.52,15.26,0.01,,,,88.2,Satisfactory
Ahmedabad,20-09-2022,15.41,25.49,0.08,14.91,4.8217048450499655,5.07,440.6,13.23,17.52,,,,25.683333333333334,Good
Ahmedabad,21-09-2022,17.4,26.96,0.07,16.79,5.423211720316372,5.13,487.33,12.52,19.85,,,,29.0,Good
Ahmedabad,22-09-2022,14.51,22.2,0.01,15.08,4.85387098811234,6.52,447.27,11.92,27.54,,,,27.54,Good
Ahmedabad,23-09-2022,6.58,10.37,0.0,8.57,2.7566384604455108,3.61,287.06,8.94,43.99,,,,43.99,Good
Ahmedabad,24-09-2022,9.04,14.2,0.0,10.37,3.335629035568255,3.96,317.1,10.97,37.91,,,,37.91,Good
Ahmedabad,25-09-2022,17.07,27.05,0.01,15.77,5.075817375242726,4.81,453.95,9.66,26.82,,,,28.450000000000003,Good
Ahmedabad,26-09-2022,15.73,23.83,0.02,13.19,4.249147498539696,3.29,397.21,11.56,24.32,,,,26.21666666666667,Good
Ahmedabad,27-09-2022,34.38,49.82,1.45,26.05,8.84568934215304,4.94,700.95,15.97,4.2,,,,57.300000000000004,Satisfactory
Ahmedabad,28-09-2022,34.32,53.39,4.58,23.99,9.189867072920448,9.12,761.03,16.69,1.15,,,,57.2,Satisfactory
Ahmedabad,29-09-2022,105.82,129.64,36.66,27.76,20.721429360781773,8.74,1815.8,31.95,0.0,,,,176.36666666666665,Moderate
Ahmedabad,30-09-2022,419.11,460.87,153.78,52.09,66.22043872251078,23.05,6088.26,61.99,0.0,,,,283.822,Poor
Ahmedabad,1/10/2022,110.27,149.42,46.49,33.59,25.758647364349656,22.8,2216.34,25.51,0.0,,,,183.78333333333333,Moderate
Ahmedabad,2/10/2022,7.75,12.06,0.01,10.37,3.3388456498744925,6.27,337.12,8.7,25.75,,,,25.75,Good
Ahmedabad,3/10/2022,26.73,37.27,0.04,20.73,6.680907914055222,5.83,594.14,11.09,28.25,,,,44.550000000000004,Good
Ahmedabad,4/10/2022,158.89,191.8,68.84,28.79,31.40380547179641,28.37,3044.13,32.42,0.0,,,,214.9576923076923,Poor
Ahmedabad,5/10/2022,34.47,52.5,0.02,33.93,10.920405569676209,15.33,787.73,16.69,24.32,,,,57.449999999999996,Satisfactory
Ahmedabad,6/10/2022,50.34,90.29,0.04,39.07,12.58017855169474,16.97,907.9,18.84,21.28,,,,90.29,Satisfactory
Ahmedabad,7/10/2022,328.58,394.99,91.2,62.38,49.400762515195055,44.58,4753.11,57.7,0.0,,,,265.716,Poor
Ahmedabad,8/10/2022,36.34,39.07,0.0,15.59,5.0147017034242145,2.75,1161.58,16.21,33.62,,,,60.56666666666668,Satisfactory
Ahmedabad,9/10/2022,86.84,104.13,7.15,39.07,14.86719132342958,2.98,1308.44,18.12,1.18,,,,144.73333333333335,Moderate
Ahmedabad,10/10/2022,20.2,31.11,0.25,16.96,5.535793221034685,3.58,433.92,14.19,11.35,,,,33.666666666666664,Good
Ahmedabad,11/10/2022,73.3,101.22,24.14,24.68,15.703511043051321,6.52,1361.85,20.74,0.0,,,,122.16666666666666,Moderate
Ahmedabad,12/10/2022,235.61,309.76,58.11,36.33,30.377705508106658,13.3,3177.64,27.18,0.0,,,,244.4653846153846,Poor
Ahmedabad,13-10-2022,130.45,178.17,23.25,32.56,17.951924443111313,22.8,1922.61,22.41,0.01,,,,204.01923076923077,Poor
Ahmedabad,14-10-2022,122.54,160.76,18.78,39.76,18.830060148714143,26.09,1895.9,21.93,0.05,,,,200.97692307692307,Poor
Ahmedabad,15-10-2022,135.99,185.42,19.45,38.73,18.71426203368959,24.57,1895.9,23.6,0.05,,,,206.15,Poor
Ahmedabad,16-10-2022,122.06,165.9,10.95,38.73,15.980139873387742,25.84,1615.52,22.17,0.34,,,,200.7923076923077,Poor
Ahmedabad,17-10-2022,68.53,85.33,0.0,19.02,6.118000410463666,14.69,720.98,13.47,43.99,,,,114.21666666666667,Moderate
Ahmedabad,18-10-2022,128.23,163.02,22.13,31.53,17.260352367270258,26.09,1762.39,25.03,0.02,,,,203.16538461538462,Poor
Ahmedabad,19-10-2022,183.61,236.71,49.62,29.82,25.552784048750453,31.92,2723.69,34.33,0.0,,,,224.4653846153846,Poor
Ahmedabad,20-10-2022,264.26,322.36,58.11,67.17,40.29774402854301,72.96,3845.21,71.53,0.0,,,,252.852,Poor
Ahmedabad,21-10-2022,81.84,104.16,0.61,31.87,10.4475632666593,17.73,1028.06,15.97,12.52,,,,136.4,Moderate
Ahmedabad,22-10-2022,31.23,39.31,0.0,11.31,3.6379907803545772,10.51,433.92,10.61,69.38,,,,69.38,Satisfactory
Ahmedabad,23-10-2022,87.76,122.21,19.45,23.65,13.863607659883488,22.8,1388.55,20.98,0.01,,,,146.26666666666668,Moderate
Ahmedabad,24-10-2022,126.3,171.29,28.61,47.3,24.417319198648624,31.16,2029.42,29.09,0.0,,,,202.42307692307693,Poor
Ahmedabad,25-10-2022,235.08,296.07,54.09,83.63,44.29921222550242,49.14,3685.0,61.04,0.0,,,,244.26153846153846,Poor
Ahmedabad,26-10-2022,263.97,339.25,69.74,51.41,38.96928232006693,31.66,3898.62,52.93,0.0,,,,252.794,Poor
Ahmedabad,27-10-2022,223.28,320.3,32.63,86.37,38.27771024422588,68.9,3017.43,76.29,0.0,,,,239.72307692307692,Poor
Ahmedabad,28-10-2022,593.55,661.1,92.98,156.28,80.17732819727514,51.17,6729.13,93.46,0.0,,,,138.14,Moderate
Ahmedabad,29-10-2022,209.9,290.17,51.41,69.92,39.027181377579204,40.53,3124.24,34.33,0.0,,,,234.5769230769231,Poor
Ahmedabad,30-10-2022,227.67,297.44,51.41,70.6,39.24591115040336,93.22,3177.64,72.48,0.0,,,,241.41153846153844,Poor
Ahmedabad,31-10-2022,137.2,197.64,14.19,52.09,21.319719621741946,57.76,1762.39,33.86,0.14,,,,206.6153846153846,Poor
Ahmedabad,1/11/2022,77.03,110.2,0.0,19.54,6.285264354388014,15.33,747.68,15.02,61.51,,,,128.38333333333333,Moderate
Ahmedabad,2/11/2022,181.11,232.41,17.88,56.21,23.83189539491341,27.61,2136.23,22.65,0.31,,,,223.50384615384615,Poor
Ahmedabad,3/11/2022,124.47,163.43,0.78,55.52,18.10953854411695,22.04,1548.77,25.27,11.62,,,,201.71923076923076,Poor
Ahmedabad,4/11/2022,183.5,243.0,39.25,72.5,35.945664872203714,22.04,2776.0,33.38,0.0,,,,224.42307692307693,Poor
Ahmedabad,5/11/2022,190.5,263.0,36.13,78.75,36.95246515005604,40.02,2776.0,30.25,0.0,,,,227.1153846153846,Poor
Ahmedabad,6/11/2022,156.87,211.95,38.44,53.47,29.563902088628573,40.02,2376.56,32.42,0.0,,,,214.18076923076924,Poor
Ahmedabad,7/11/2022,425.72,487.09,125.17,86.37,68.04425903414742,77.01,5928.04,103.0,0.0,,,,290.7785714285714,Poor
Ahmedabad,8/11/2022,220.04,297.44,50.96,54.84,34.03177935999243,48.13,3017.43,50.54,0.0,,,,238.47692307692307,Poor
Ahmedabad,9/11/2022,516.42,597.76,109.08,78.83,60.44339942850827,45.09,6195.07,88.69,0.0,,,,114.53999999999999,Moderate
Ahmedabad,10/11/2022,184.43,236.1,17.43,65.8,26.77188087081445,35.46,2109.53,35.76,0.17,,,,224.78076923076924,Poor
Ahmedabad,11/11/2022,87.2,116.94,0.34,50.72,16.424032647648517,18.49,1348.5,24.08,16.99,,,,145.33333333333334,Moderate
Ahmedabad,12/11/2022,117.13,147.01,5.09,49.35,17.51124828315678,20.27,1335.14,20.03,2.86,,,,195.21666666666667,Moderate
Ahmedabad,13-11-2022,95.35,129.7,14.08,38.04,16.764993764109686,26.85,1401.9,18.84,0.19,,,,158.91666666666666,Moderate
Ahmedabad,14-11-2022,96.56,132.66,12.29,36.33,15.639178756926574,23.81,1428.6,18.84,0.24,,,,160.93333333333334,Moderate
Ahmedabad,15-11-2022,143.99,194.39,30.4,54.84,27.418420346368183,36.98,2376.56,31.47,0.01,,,,209.22692307692307,Poor
Ahmedabad,16-11-2022,170.6,224.22,45.15,47.98,29.956329033989547,35.97,2723.69,31.95,0.0,,,,219.46153846153845,Poor
Ahmedabad,17-11-2022,82.48,121.58,0.04,42.16,13.57411237232212,17.99,1081.47,18.84,23.6,,,,137.46666666666667,Moderate
Ahmedabad,18-11-2022,89.31,131.98,9.16,49.35,18.82041030579543,22.29,1482.01,23.6,1.01,,,,148.85000000000002,Moderate
Ahmedabad,19-11-2022,121.74,167.42,28.61,39.41,21.879410511027263,26.85,1922.61,29.8,0.01,,,,200.66923076923078,Poor
Ahmedabad,20-11-2022,138.95,192.75,34.42,46.61,26.06422572344221,45.09,2189.64,33.86,0.0,,,,207.28846153846155,Poor
Ahmedabad,21-11-2022,134.52,196.26,39.34,33.59,23.45876813538986,38.0,2056.12,27.18,0.0,,,,205.58461538461538,Poor
Ahmedabad,22-11-2022,153.81,212.43,36.21,47.98,27.08067584421325,40.53,2323.15,28.61,0.0,,,,213.00384615384615,Poor
Ahmedabad,23-11-2022,164.27,217.11,25.26,68.55,30.1750588068137,56.24,2323.15,43.39,0.05,,,,217.02692307692308,Poor
Ahmedabad,24-11-2022,125.55,165.29,4.19,46.61,16.340400675686343,27.36,1468.66,23.13,2.84,,,,202.1346153846154,Poor
Ahmedabad,25-11-2022,116.25,152.93,9.5,44.55,17.385800325213516,23.31,1482.01,21.93,0.95,,,,193.75,Moderate
Ahmedabad,26-11-2022,52.94,68.57,0.0,21.25,6.8353054007546215,15.83,687.6,19.79,56.51,,,,88.23333333333333,Satisfactory
Ahmedabad,27-11-2022,116.94,156.44,23.69,45.24,22.172122412894876,36.48,1762.39,22.41,0.02,,,,194.9,Moderate
Ahmedabad,28-11-2022,110.57,144.99,12.63,47.3,19.27716953728115,34.45,1548.77,20.27,0.26,,,,184.28333333333333,Moderate
Ahmedabad,29-11-2022,169.05,209.86,30.85,82.94,36.60185419067616,44.08,2643.59,35.29,0.01,,,,218.8653846153846,Poor
Ahmedabad,30-11-2022,95.7,120.55,1.15,36.67,12.165235306190107,22.04,1148.22,20.98,8.85,,,,159.5,Moderate
Ahmedabad,1/12/2022,90.85,107.66,0.0,24.68,7.938604107794072,16.72,821.11,16.93,49.35,,,,151.41666666666666,Moderate
Ahmedabad,2/12/2022,102.14,122.65,0.02,26.73,8.60444326918523,17.99,907.9,17.17,31.47,,,,170.23333333333335,Moderate
Ahmedabad,3/12/2022,103.97,122.65,0.0,33.24,10.692025953933348,17.23,1014.71,19.55,56.51,,,,173.28333333333333,Moderate
Ahmedabad,4/12/2022,97.42,116.51,1.37,48.67,16.09593798841229,17.99,1241.68,15.74,10.82,,,,162.36666666666667,Moderate
Ahmedabad,5/12/2022,107.93,128.12,3.21,47.3,16.247118860805454,20.27,1308.44,19.79,3.22,,,,179.88333333333335,Moderate
Ahmedabad,6/12/2022,114.93,135.52,0.02,35.64,11.470446616042816,18.75,1068.12,18.84,27.18,,,,191.55,Moderate
Ahmedabad,7/12/2022,122.89,138.62,0.0,34.96,11.245283614606192,15.33,1094.82,17.4,38.62,,,,201.11153846153846,Poor
Ahmedabad,8/12/2022,100.51,116.81,0.0,25.02,8.047968994206146,16.47,867.84,16.69,44.35,,,,167.51666666666668,Moderate
Ahmedabad,9/12/2022,61.83,79.0,0.0,24.33,7.826022607075761,16.21,774.38,17.4,42.56,,,,103.05,Moderate
Ahmedabad,11/12/2022,96.66,104.55,0.0,8.74,2.811320903651548,11.4,574.11,24.08,88.69,,,,161.1,Moderate
Ahmedabad,12/12/2022,149.84,170.51,0.02,38.73,12.464380436670192,20.27,1268.39,17.4,25.03,,,,211.47692307692307,Poor
Ahmedabad,13-12-2022,131.79,150.74,0.0,33.93,10.913972341063731,16.72,1068.12,18.36,31.11,,,,204.5346153846154,Poor
Ahmedabad,14-12-2022,35.46,40.09,0.0,9.42,3.0300506764756956,8.36,447.27,13.23,73.67,,,,73.67,Satisfactory
Ahmedabad,15-12-2022,42.58,56.86,0.02,21.08,6.78705618616106,15.45,767.71,14.54,27.18,,,,70.96666666666667,Satisfactory
Ahmedabad,16-12-2022,65.2,85.47,0.36,41.81,13.564462529403405,17.73,1201.63,18.6,11.27,,,,108.66666666666667,Moderate
Ahmedabad,17-12-2022,67.43,82.3,0.0,29.82,9.591943861200132,14.82,867.84,18.12,46.49,,,,112.38333333333334,Moderate
Ahmedabad,18-12-2022,56.58,72.47,0.11,38.39,12.383965079014255,17.23,1041.41,16.93,16.27,,,,94.3,Satisfactory
Ahmedabad,19-12-2022,148.65,190.39,26.38,52.78,25.4627188481758,46.1,1976.01,28.13,0.0,,,,211.01923076923077,Poor
Ahmedabad,20-12-2022,203.46,263.73,72.42,48.67,38.949982634229514,45.09,3177.64,40.53,0.0,,,,232.1,Poor
Ahmedabad,21-12-2022,88.62,111.3,11.29,56.89,21.930876339927067,21.79,1441.96,29.56,0.26,,,,147.70000000000002,Moderate
Ahmedabad,22-12-2022,73.44,97.68,3.05,60.32,20.38368485862684,17.99,1188.28,24.32,3.71,,,,122.4,Moderate
Ahmedabad,23-12-2022,66.35,79.46,0.0,30.16,9.701308747612206,14.82,747.68,19.79,50.07,,,,110.58333333333333,Moderate
Ahmedabad,24-12-2022,98.93,121.64,0.0,25.02,8.047968994206146,14.95,801.09,18.6,71.53,,,,164.88333333333335,Moderate
Ahmedabad,25-12-2022,140.47,167.85,5.09,52.09,18.39260060306585,22.29,1482.01,18.6,1.27,,,,207.87307692307692,Poor
Ahmedabad,26-12-2022,98.91,107.29,0.0,15.08,4.850654373806103,14.69,680.92,17.88,68.66,,,,164.85,Moderate
Ahmedabad,27-12-2022,125.47,153.91,5.92,49.35,17.77822727057449,22.8,1388.55,22.65,1.17,,,,202.10384615384615,Poor
Ahmedabad,28-12-2022,163.69,210.54,33.53,40.44,23.793296023238558,29.89,2056.12,22.17,0.0,,,,216.80384615384617,Poor
Ahmedabad,29-12-2022,135.76,157.63,0.01,30.5,9.813890248330518,19.76,1161.58,20.27,37.19,,,,206.06153846153845,Poor
Ahmedabad,30-12-2022,112.64,135.59,0.01,41.81,13.451881028685095,18.49,1134.87,24.08,35.05,,,,187.73333333333335,Moderate
Ahmedabad,31-12-2022,76.89,111.74,0.0,34.62,11.135918728194117,15.45,854.49,16.93,37.91,,,,128.15,Moderate
Ahmedabad,1/1/2023,107.17,141.36,16.76,47.3,20.605631245757227,26.09,1535.42,17.88,0.02,,,,178.61666666666667,Moderate
Ahmedabad,2/1/2023,163.21,203.9,24.14,35.3,19.119555436275515,30.65,1842.5,19.07,0.01,,,,216.61923076923077,Poor
Ahmedabad,3/1/2023,186.03,228.58,28.61,34.62,20.338652258339515,29.64,2002.72,25.51,0.01,,,,225.39615384615385,Poor
Ahmedabad,4/1/2023,71.87,83.63,0.0,15.94,5.127283204142525,13.05,614.17,18.84,72.96,,,,119.78333333333335,Moderate
Ahmedabad,5/1/2023,86.01,93.2,0.0,9.17,2.9496353188197593,7.79,560.76,21.93,128.75,,,,143.35000000000002,Moderate
Ahmedabad,6/1/2023,40.87,45.89,0.0,9.34,3.004317762025796,9.88,433.92,12.64,80.82,,,,80.82,Satisfactory
